name,credit,personal,corp
의령새마을금고,1,0,0
의귀새마을금고,1,1,1
응암새마을금고,1,0,0
음성새마을금고,1,1,1
은평새마을금고,1,1,1
은평뉴타운새마을금고,1,1,1
은천새마을금고,1,1,1
으뜸새마을금고,1,1,1
유한킴벌리새마을금고,1,1,0
유은학원새마을금고,1,1,1
유성온천새마을금고,1,1,1
유성새마을금고,1,1,1
유구새마을금고,1,1,1
유가새마을금고,1,1,1
월산새마을금고,1,1,0
월배새마을금고,1,1,1
월곡새마을금고,1,1,1
원촌새마을금고,1,0,0
원중앙새마을금고,1,1,1
원주중앙새마을금고,1,1,1
원주우리새마을금고,1,1,0
원주동부새마을금고,1,0,0
원신새마을금고,1,1,1
원북새마을금고,1,1,1
원덕새마을금고,1,0,0
원대전새마을금고,1,1,1
원대새마을금고,1,1,1
원대1.2가동새마을금고,1,0,0
원남새마을금고,1,1,1
원광새마을금고,1,1,1
원광대학교새마을금고,1,1,1
웅천새마을금고,1,1,1
웅진새마을금고,1,1,1
웅상새마을금고,1,1,1
울진새마을금고,1,1,1
울주새마을금고,1,1,1
울산항운노동조합새마을금고,1,1,1
울산중앙새마을금고,1,1,1
울산중부새마을금고,1,1,1
울산제일새마을금고,1,1,1
울산미래새마을금고,1,1,0
울릉새마을금고,1,1,1
운봉새마을금고,1,1,1
우주새마을금고,1,1,1
우정새마을금고,1,1,1
우장산새마을금고,1,1,1
우암새마을금고,1,1,1
우암동새마을금고,1,1,0
우성새마을금고,1,1,1
우리용인새마을금고,1,1,1
우리새마을금고,1,1,1
우리부산새마을금고,1,1,0
우리들새마을금고,1,1,0
우2동새마을금고,1,0,0
용호새마을금고,1,1,0
용주새마을금고,1,1,0
용전동새마을금고,1,0,0
용일새마을금고,1,1,1
용인중앙새마을금고,1,1,1
용인제일새마을금고,1,1,1
용상새마을금고,1,1,1
용산새마을금고,1,1,1
용문새마을금고,1,1,1
용문동새마을금고,1,1,1
용마새마을금고,1,1,1
용두새마을금고,1,1,1
용당동새마을금고,1,1,1
용답새마을금고,1,1,1
용담새마을금고,1,1,0
용궁새마을금고,1,1,1
왜관새마을금고,1,1,1
왕십리중앙새마을금고,1,1,1
완주새마을금고,1,1,1
완월동새마을금고,1,0,0
완도새마을금고,1,0,0
와촌새마을금고,1,1,1
와룡새마을금고,1,1,1
온천새마을금고,1,1,1
온천3동새마을금고,1,1,1
온양새마을금고,1,1,1
온세미컨덕터코리아주식회사새마을금고,1,1,1
온누리새마을금고,1,1,1
옥포새마을금고,1,1,1
옥천새마을금고,1,1,1
오천새마을금고,1,1,1
오창새마을금고,1,0,1
오정새마을금고,1,0,0
오정동새마을금고,1,1,1
오송새마을금고,1,1,1
오산새마을금고,1,1,1
오봉새마을금고,1,1,1
오류2동새마을금고,1,1,1
오류1동새마을금고,1,1,1
예향새마을금고,1,1,1
예천군새마을금고,1,1,1
예스새마을금고,1,1,1
예성새마을금고,1,1,1
예산새마을금고,1,1,1
예래동새마을금고,1,1,1
예당새마을금고,1,0,0
영해새마을금고,1,1,1
영포새마을금고,1,1,1
영천새마을금고,1,1,1
영주새마을금고,1,1,1
영종새마을금고,1,1,1
영일새마을금고,1,1,1
영일대새마을금고,1,1,1
영월새마을금고,1,1,1
영운.용암새마을금고,1,1,1
영양청송새마을금고,1,1,1
영암우리새마을금고,1,1,1
영암성실새마을금고,1,1,1
영신학원새마을금고,1,1,1
영선새마을금고,1,0,0
영산포새마을금고,1,1,0
영등포중앙새마을금고,1,1,1
영등포제일새마을금고,1,1,1
영등포본동새마을금고,1,1,1
영등포당산새마을금고,1,1,1
영동새마을금고,1,1,1
영도중앙새마을금고,1,0,1
영도새마을금고,1,1,0
영덕새마을금고,1,1,1
영광새마을금고,1,1,1
염창동새마을금고,1,1,1
염주새마을금고,1,1,1
염산새마을금고,1,1,1
열린새마을금고(제주),1,1,1
열린새마을금고(전주),1,1,1
연희새마을금고,1,1,1
연지새마을금고,1,1,1
연지동새마을금고,1,1,1
연제중앙새마을금고,1,1,0
연제새마을금고,1,1,1
연신내새마을금고,1,1,1
연수새마을금고,1,1,1
연산제일새마을금고,1,1,1
연산로터리새마을금고,1,1,0
연산동새마을금고,1,0,0
연산6동새마을금고,1,1,1
연산3동새마을금고,1,1,1
연남새마을금고,1,0,0
역곡동새마을금고,1,0,0
여천새마을금고,1,1,1
여주새마을금고,1,1,1
여의도새마을금고,1,1,1
여수한려새마을금고,1,1,1
여수중부새마을금고,1,1,1
여수엑스포새마을금고,1,1,1
여수서부새마을금고,1,1,1
엘지전자평택새마을금고,1,1,0
엘지전자구미새마을금고,1,1,1
엘에이치새마을금고,1,0,0
에이치디현대삼호(주)새마을금고,1,1,1
에이스새마을금고,1,1,0
에스케이하이닉스새마을금고,1,1,0
에스케이케미칼새마을금고,1,1,1
에스케이씨(skc)새마을금고,1,1,1
에스엠새마을금고,1,0,0
에스앤티중공업(주)새마을금고,1,1,1
에버랜드새마을금고,1,0,0
양평새마을금고,1,1,1
양평동새마을금고,1,0,0
양주중앙새마을금고,1,1,1
양주새마을금고,1,1,1
양정중앙새마을금고,1,0,0
양양새마을금고,1,1,1
양산중앙새마을금고,1,1,1
양산새마을금고,1,1,1
양동새마을금고,1,1,1
양남새마을금고,1,1,1
양구새마을금고,1,1,1
양곡새마을금고,1,1,1
앰코테크놀로지코리아새마을금고,1,1,1
애플새마을금고,1,1,1
알찬새마을금고,1,1,1
안흥새마을금고,1,1,1
안양협심새마을금고,1,1,1
안양중부새마을금고,1,1,1
안양제일새마을금고,1,1,1
안양새마을금고,1,1,1
안양북부새마을금고,1,1,1
안양만안새마을금고,1,1,1
안양동부새마을금고,1,1,1
안양남부새마을금고,1,1,1
안암동새마을금고,1,1,1
안성장학새마을금고,1,1,1
안성새마을금고,1,1,1
안산중앙새마을금고,1,1,1
안산서부새마을금고,1,1,1
안산동부새마을금고,1,1,1
안면도새마을금고,1,1,1
안락새마을금고,1,1,0
안동새마을금고,1,1,1
안강제일새마을금고,1,0,0
아현새마을금고,1,0,1
아양새마을금고,1,0,1
아시아드새마을금고,1,1,1
아산새마을금고,1,1,1
아라새마을금고,1,1,1
씨제이제일제당새마을금고,1,1,1
쌍치새마을금고,1,1,1
쌍용자동차새마을금고,1,1,1
신흥새마을금고,1,1,1
신포항새마을금고,1,1,1
신포중앙새마을금고,1,1,1
신평새마을금고,1,1,1
신태인새마을금고,1,1,1
신천새마을금고,1,1,1
신중앙새마을금고,1,0,1
신제천새마을금고,1,1,1
신제주새마을금고,1,1,1
신정중앙새마을금고,1,0,0
신정새마을금고,1,1,1
신전주새마을금고,1,1,1
신익산새마을금고,1,1,1
신원주새마을금고,1,1,1
신우새마을금고,1,0,1
신오새마을금고,1,1,1
신앙촌새마을금고,1,1,0
신암새마을금고,1,1,1
신안새마을금고,1,1,1
신안동새마을금고,1,0,0
신신새마을금고,1,1,1
신성새마을금고,1,1,0
신선새마을금고,1,1,1
신사동새마을금고,1,1,1
신반포터미날새마을금고,1,0,0
신반월새마을금고,1,1,1
신문경새마을금고,1,1,1
신목동새마을금고,1,1,1
신만덕새마을금고,1,1,1
신마포새마을금고,1,1,1
신림서부새마을금고,1,0,0
신림새마을금고,1,1,1
신례원새마을금고,1,1,1
신례새마을금고,1,1,1
신도새마을금고,1,1,1
신도림새마을금고,1,1,1
신대연새마을금고,1,0,0
신대방새마을금고,1,1,1
신대방2동새마을금고,1,0,0
신당새마을금고,1,1,1
신당1．2．3동새마을금고,1,1,1
신내동새마을금고,1,1,1
신길새마을금고,1,1,1
신길2동새마을금고,1,1,1
신길1동새마을금고,1,1,1
신괴정새마을금고,1,1,1
신공덕동새마을금고,1,1,1
신경주새마을금고,1,0,1
신경북새마을금고,1,1,1
신강동새마을금고,1,1,1
시흥중앙새마을금고,1,1,1
시흥제일새마을금고,1,1,1
시흥새마을금고,1,1,0
시종새마을금고,1,0,0
시민새마을금고,1,1,1
시민공원새마을금고,1,1,1
승학새마을금고,1,1,1
숭인새마을금고,1,0,0
숭의새마을금고,1,1,1
숭의3동새마을금고,1,0,0
순천중부새마을금고,1,1,1
순천북부새마을금고,1,1,1
순천만새마을금고,1,1,1
순천남부새마을금고,1,0,0
순창새마을금고,1,1,1
수정새마을금고,1,1,0
수정5동새마을금고,1,0,0
수정4동새마을금고,1,0,0
수정2동새마을금고,1,1,1
수원중앙새마을금고,1,1,1
수원서부새마을금고,1,1,1
수원새마을금고,1,1,1
수영중앙새마을금고,1,1,0
수영새마을금고,1,1,1
수성중앙새마을금고,1,1,1
수성새마을금고,1,0,1
수성1가새마을금고,1,1,1
수민동새마을금고,1,1,0
송화새마을금고,1,1,1
송파중앙새마을금고,1,1,1
송탄새마을금고,1,1,1
송정새마을금고,1,1,1
송정.군자새마을금고,1,1,1
송원새마을금고,1,1,1
송북새마을금고,1,1,1
송림새마을금고,1,1,1
송도새마을금고,1,1,1
송도동새마을금고,1,1,1
송내새마을금고,1,1,1
송남새마을금고,1,1,1
속초북부새마을금고,1,0,1
속초남부새마을금고,1,1,1
소제새마을금고,1,1,1
소이새마을금고,1,0,0
소원새마을금고,1,0,1
소양강새마을금고,1,1,1
셰플러코리아직장새마을금고,1,1,1
센텀새마을금고,1,1,0
세화새마을금고,1,1,0
세종새마을금고,1,1,1
세검정새마을금고,1,1,1
성지새마을금고,1,1,1
성주새마을금고,1,1,1
성일새마을금고,1,1,1
성암새마을금고,1,1,1
성심새마을금고,1,1,1
성신새마을금고,1,0,0
성수2가1동새마을금고,1,1,1
성수1가1동새마을금고,1,1,1
성서새마을금고,1,0,1
성산동새마을금고,1,0,0
성북제일새마을금고,1,1,1
성북새마을금고,1,1,1
성동행당새마을금고,1,1,0
성동새마을금고,1,0,1
성당새마을금고,1,1,1
성내새마을금고,1,1,1
성남중부새마을금고,1,1,1
성남제일새마을금고,1,1,1
성남수정새마을금고,1,1,1
성남북부새마을금고,1,1,1
성남동새마을금고,1,0,1
성남동부새마을금고,1,1,1
성곡새마을금고,1,1,1
설천새마을금고,1,1,1
설악새마을금고,1,1,1
선영새마을금고,1,1,1
선산새마을금고,1,1,1
선경연합새마을금고,1,1,1
석전1동새마을금고,1,1,1
석바위새마을금고,1,1,1
석관동새마을금고,1,1,1
서홍새마을금고,1,1,1
서호새마을금고,1,1,1
서해새마을금고,1,0,1
서포항새마을금고,1,1,1
서포새마을금고,1,0,0
서평택새마을금고,1,1,1
서초중앙새마을금고,1,1,1
서초제일새마을금고,1,1,1
서초새마을금고,1,1,1
서청주새마을금고,1,1,0
서천군새마을금고,1,1,1
서진주새마을금고,1,1,1
서제주새마을금고,1,0,1
서전주새마을금고,1,1,1
서일새마을금고,1,1,1
서원새마을금고,1,1,1
서울축산새마을금고,1,1,1
서울중앙새마을금고,1,1,1
서울종암새마을금고,1,1,1
서울장위새마을금고,1,1,1
서울은평새마을금고,1,1,1
서울아산병원새마을금고,1,1,1
서울숲새마을금고,1,1,0
서울송파새마을금고,1,1,1
서울성동새마을금고,1,0,1
서울서부새마을금고,1,0,0
서울상봉새마을금고,1,1,1
서울산새마을금고,1,1,1
서울북부새마을금고,1,1,1
서울미래새마을금고,1,1,1
서울동부새마을금고,1,1,1
서울대학교병원새마을금고,1,1,1
서울누리새마을금고,1,1,1
서울금남새마을금고,1,1,1
서울교통공사새마을금고,1,1,1
서울개인택시조합새마을금고,1,0,0
서울강동새마을금고,1,1,1
서용인새마을금고,1,1,1
서양새마을금고,1,1,1
서안동새마을금고,1,0,0
서수원새마을금고,1,1,0
서석새마을금고,1,1,1
서서울새마을금고,1,1,1
서산중앙새마을금고,1,1,1
서산새마을금고,1,1,1
서빙고동새마을금고,1,1,1
서부새마을금고,1,1,1
서부산새마을금고,1,1,0
서방새마을금고,1,1,0
서면새마을금고,1,0,1
서동새마을금고,1,1,0
서대전새마을금고,1,0,1
서대신4동새마을금고,1,0,0
서대신1동새마을금고,1,0,0
서대구새마을금고,1,1,1
서달로새마을금고,1,1,1
서김해새마을금고,1,1,1
서귀포새마을금고,1,1,1
서귀포동부새마을금고,1,0,1
서군산새마을금고,1,0,0
서구중앙새마을금고,1,1,0
서광주새마을금고,1,1,1
서강새마을금고,1,0,0
서3동새마을금고,1,0,0
새희망새마을금고,1,1,0
새한새마을금고,1,0,0
새통영새마을금고,1,1,1
새충주새마을금고,1,1,1
새청주새마을금고,1,1,1
새창원새마을금고,1,0,0
새진해새마을금고,1,1,1
새진주새마을금고,1,1,1
새중앙새마을금고,1,1,0
새종암새마을금고,1,1,1
새인천새마을금고,1,1,1
새울산새마을금고,1,1,1
새우리새마을금고,1,1,1
새여수새마을금고,1,1,1
새상주새마을금고,1,1,1
새빛새마을금고,1,1,1
새비산새마을금고,1,1,1
새북구새마을금고,1,1,1
새부안새마을금고,1,0,0
새부산새마을금고,1,0,0
새만금새마을금고,1,1,1
새마을금고중앙회,1,1,0
새마산새마을금고,1,0,0
새남해새마을금고,1,1,1
새김해새마을금고,1,1,1
새김천새마을금고,1,1,1
새고양새마을금고,1,0,0
새고성새마을금고,1,1,0
새경산새마을금고,1,1,1
새강릉새마을금고,1,1,1
상진새마을금고,1,1,1
상인천새마을금고,1,1,1
상서새마을금고,1,0,0
상산새마을금고,1,1,1
상북새마을금고,1,1,1
상봉새마을금고,1,1,1
상무새마을금고,1,1,1
상모새마을금고,1,1,1
상명새마을금고,1,1,0
상동새마을금고,1,1,1
상도중앙새마을금고,1,1,0
상도새마을금고,1,1,1
상대새마을금고,1,1,1
삽교새마을금고,1,0,1
삼호새마을금고,1,1,1
삼학새마을금고,1,1,1
삼청새마을금고,1,1,1
삼천포새마을금고,1,1,1
삼척중앙새마을금고,1,0,1
삼척도원새마을금고,1,1,0
삼일새마을금고,1,0,0
삼왕새마을금고,1,1,0
삼성창원병원새마을금고,1,1,0
삼성중공업(주)새마을금고,1,1,1
삼성전자새마을금고,1,1,1
삼성전기새마을금고,1,1,1
삼성엔지니어링새마을금고,1,0,0
삼성에스디에스새마을금고,1,1,0
삼성에스디아이새마을금고,1,1,1
삼성새마을금고,1,1,1
삼성물산건설부문새마을금고,1,0,0
삼성디스플레이새마을금고,1,1,1
삼성동새마을금고,1,1,1
산청새마을금고,1,1,1
산정새마을금고,1,1,1
산외새마을금고,1,1,1
산서새마을금고,1,1,1
산본새마을금고,1,1,1
산미새마을금고,1,1,1
산남새마을금고,1,1,1
산곡십정새마을금고,1,1,1
산곡새마을금고,1,1,1
사하중앙새마을금고,1,1,1
사천새마을금고,1,1,1
사직동새마을금고,1,1,1
사직3동새마을금고,1,1,1
사직2동새마을금고,1,1,1
사직1동새마을금고,1,0,1
사상중앙새마을금고,1,1,1
사상냉정새마을금고,1,1,1
사당새마을금고,1,1,1
사남새마을금고,1,1,1
사곡새마을금고,1,1,1
사가정새마을금고,1,1,1
빛고을새마을금고,1,0,1
비석새마을금고,1,1,1
비산5동새마을금고,1,1,1
불정새마을금고,1,1,1
북포항새마을금고,1,1,1
북춘천새마을금고,1,0,1
북청주새마을금고,1,1,1
북천안새마을금고,1,1,1
북창원새마을금고,1,1,1
북제주새마을금고,1,1,1
북원주새마을금고,1,1,1
북울산새마을금고,1,1,1
북영주새마을금고,1,1,1
북안새마을금고,1,0,0
북아현새마을금고,1,0,0
북성새마을금고,1,1,1
북서울새마을금고,1,1,1
북삼새마을금고,1,1,1
북부천새마을금고,1,1,1
북부새마을금고,1,1,1
북부산새마을금고,1,1,1
북대전새마을금고,1,0,0
북대구새마을금고,1,0,0
북김해새마을금고,1,1,1
북구새마을금고,1,1,1
북광주새마을금고,1,1,1
북경주새마을금고,1,1,1
부평중앙새마을금고,1,1,1
부평제일새마을금고,1,1,1
부평새마을금고,1,1,1
부평동부새마을금고,1,1,1
부평남부새마을금고,1,1,1
부천중앙새마을금고,1,1,1
부천제일새마을금고,1,1,1
부천우리새마을금고,1,1,1
부천새마을금고,1,1,1
부전1동새마을금고,1,1,1
부일새마을금고,1,1,1
부원새마을금고,1,1,1
부여새마을금고,1,1,1
부암3동새마을금고,1,1,1
부안새마을금고,1,0,0
부성새마을금고,1,0,0
부석새마을금고,1,0,0
부산화명새마을금고,1,1,0
부산평화새마을금고,1,0,0
부산진시장새마을금고,1,0,1
부산중앙새마을금고,1,1,1
부산중구새마을금고,1,1,1
부산주례새마을금고,1,1,1
부산제일새마을금고,1,1,1
부산자유시장새마을금고,1,0,0
부산시지역택시노동조합새마을금고,1,0,0
부산서부새마을금고,1,1,0
부산동부 새마을금고,1,1,0
부산동구새마을금고,1,1,0
부산대학교병원새마을금고,1,1,1
부산구덕새마을금고,1,1,1
부산개인택시조합새마을금고,1,1,0
부림새마을금고,1,1,1
부령새마을금고,1,1,1
봉화새마을금고,1,0,0
봉화군새마을금고,1,1,1
봉천새마을금고,1,1,1
봉성새마을금고,1,1,1
봉래새마을금고,1,0,0
봉래2동새마을금고,1,0,0
봉덕3동새마을금고,1,1,1
봉덕2동새마을금고,1,1,1
봉곡새마을금고,1,1,1
볼보건설기계코리아(주)새마을금고,1,1,1
복현새마을금고,1,1,1
복산동새마을금고,1,1,0
보은속리산새마을금고,1,0,0
보은새마을금고,1,1,1
보수1동새마을금고,1,0,0
보성새마을금고,1,1,1
보산새마을금고,1,1,1
보문동새마을금고,1,0,0
보령시새마을금고,1,1,1
보라매새마을금고,1,1,1
보광동새마을금고,1,1,1
병영새마을금고,1,1,1
별빛새마을금고,1,1,1
별내새마을금고,1,1,1
벧엘새마을금고,1,1,1
법환새마을금고,1,1,1
법성새마을금고,1,0,1
범천중앙새마을금고,1,1,1
범천동새마을금고,1,1,0
범천2동새마을금고,1,1,0
범일동새마을금고,1,1,0
범일5동새마을금고,1,1,1
범곡새마을금고,1,1,1
벌교새마을금고,1,1,1
번영새마을금고,1,0,0
백화새마을금고,1,1,1
백제새마을금고,1,1,1
백양새마을금고,1,1,0
백암새마을금고,1,1,1
백수새마을금고,1,1,0
배봉새마을금고,1,1,1
방촌새마을금고,1,1,1
반월중앙새마을금고,1,1,1
반여2동새마을금고,1,0,0
반여2，3동새마을금고,1,1,0
반여1.4동새마을금고,1,1,1
반야월새마을금고,1,1,1
반송새마을금고,1,1,1
반고개새마을금고,1,1,1
밀양중앙새마을금고,1,1,1
밀양새마을금고,1,1,1
민락동새마을금고,1,1,1
미추홀새마을금고,1,1,1
미송새마을금고,1,1,1
미래새마을금고,1,1,1
물야새마을금고,1,0,0
물금새마을금고,1,1,1
문화새마을금고,1,1,1
문화방송새마을금고,1,1,1
문화동새마을금고,1,0,0
문현새마을금고,1,1,1
문현4동새마을금고,1,1,0
문현3동새마을금고,1,1,1
문막새마을금고,1,1,1
문래동새마을금고,1,1,1
문래2동새마을금고,1,0,0
문내새마을금고,1,1,1
문경제일새마을금고,1,1,1
문경새마을금고,1,0,0
묵정새마을금고,1,1,1
묵동화랑새마을금고,1,1,1
무태새마을금고,1,1,1
무진새마을금고,1,1,0
무지개새마을금고,1,1,1
무주새마을금고,1,1,1
무주리조트새마을금고,1,0,0
무장새마을금고,1,0,0
무안새마을금고,1,1,0
무등새마을금고,1,1,1
목포중앙새마을금고,1,1,0
목포동부새마을금고,1,1,1
목동새마을금고,1,1,0
모충새마을금고,1,1,1
명지새마을금고,1,1,1
명주새마을금고,1,1,1
명장2동새마을금고,1,1,0
명장1동새마을금고,1,1,1
명신새마을금고,1,1,1
명륜새마을금고,1,1,1
명륜동새마을금고,1,0,1
명동새마을금고,1,1,1
명덕새마을금고,1,1,1
망원새마을금고,1,1,0
망우동새마을금고,1,1,1
망경새마을금고,1,1,1
만평새마을금고,1,1,1
만수새마을금고,1,1,1
만경새마을금고,1,1,1
마포중앙새마을금고,1,1,1
마포제일새마을금고,1,0,0
마포역새마을금고,1,1,1
마포공덕새마을금고,1,0,1
마천새마을금고,1,1,1
마창진새마을금고,1,1,1
마산새마을금고,1,1,1
마산남부새마을금고,1,1,1
롯데쇼핑(주)새마을금고,1,1,1
디지털새마을금고,1,1,0
등촌동새마을금고,1,1,1
드림새마을금고,1,1,1
두산에너빌리티새마을금고,1,1,1
두류새마을금고,1,1,1
두류1.2동새마을금고,1,1,1
두레새마을금고,1,1,1
동화동새마을금고,1,1,1
동홍새마을금고,1,1,1
동현새마을금고,1,1,1
동해해오름새마을금고,1,1,1
동해항운노동조합새마을금고,1,1,1
동해중앙새마을금고,1,1,1
동해우리새마을금고,1,1,1
동해남부새마을금고,1,1,1
동포항새마을금고,1,1,1
동통영새마을금고,1,0,1
동촌새마을금고,1,1,1
동창원새마을금고,1,1,1
동진주새마을금고,1,1,1
동제천새마을금고,1,1,1
동제주새마을금고,1,1,1
동작새마을금고,1,1,1
동일새마을금고,1,1,1
동인천새마을금고,1,1,1
동인새마을금고,1,0,0
동원주새마을금고,1,1,1
동울산새마을금고,1,1,1
동운새마을금고,1,1,1
동여수새마을금고,1,1,0
동안새마을금고,1,1,1
동신새마을금고,1,1,1
동수원새마을금고,1,1,1
동선동새마을금고,1,0,0
동삼동새마을금고,1,1,0
동부새마을금고,1,1,1
동부산새마을금고,1,1,1
동문새마을금고,1,0,1
동명새마을금고,1,1,1
동마산새마을금고,1,1,1
동래온천새마을금고,1,0,0
동두천중앙새마을금고,1,1,1
동대전새마을금고,1,1,1
동대신3동새마을금고,1,0,0
동대문중앙새마을금고,1,1,1
동대문상가새마을금고,1,1,1
동대문동부새마을금고,1,1,1
동대구새마을금고,1,1,1
동남원새마을금고,1,1,1
동남새마을금고,1,1,1
동김해새마을금고,1,1,1
동군산새마을금고,1,1,1
동구중앙새마을금고,1,1,0
동구제일새마을금고,1,0,0
동구새마을금고,1,1,1
동구로새마을금고,1,1,1
동광주새마을금고,1,1,1
동광새마을금고,1,1,1
동경주새마을금고,1,0,1
동경산새마을금고,1,1,1
돌산새마을금고,1,1,0
독산동새마을금고,1,1,1
독립문새마을금고,1,1,1
도화2동새마을금고,1,1,1
도화1동새마을금고,1,1,1
도천새마을금고,1,0,1
도봉새마을금고,1,1,1
도림새마을금고,1,1,1
도림1동새마을금고,1,0,0
도량새마을금고,1,1,1
도개새마을금고,1,1,1
덕암새마을금고,1,0,0
더좋은새마을금고,1,1,1
더존새마을금고,1,1,1
더조은새마을금고,1,1,1
대흥새마을금고,1,1,1
대현새마을금고,1,1,1
대항새마을금고,1,0,0
대학로새마을금고,1,1,1
대포새마을금고,1,1,1
대청새마을금고,1,1,1
대전중부새마을금고,1,1,1
대전제일새마을금고,1,1,1
대전온천새마을금고,1,1,1
대전서부새마을금고,1,1,1
대전새마을금고,1,1,1
대전북부새마을금고,1,1,1
대전동부새마을금고,1,1,0
대전대덕새마을금고,1,1,1
대전남부새마을금고,1,1,0
대전광역시청새마을금고,1,0,0
대전건축사회새마을금고,1,1,1
대전개인택시새마을금고,1,1,1
대원새마을금고,1,1,1
대우버스새마을금고,1,0,0
대왕새마을금고,1,1,0
대연중앙새마을금고,1,1,0
대연새마을금고,1,1,0
대연6동새마을금고,1,1,1
대양새마을금고,1,1,1
대신새마을금고,1,1,1
대신동새마을금고,1,1,1
대성새마을금고,1,1,1
대산새마을금고,1,1,1
대산면새마을금고,1,0,0
대사동새마을금고,1,0,0
대방새마을금고,1,1,1
대명새마을금고,1,1,1
대명3동새마을금고,1,0,0
대림동새마을금고,1,1,1
대동새마을금고,1,1,1
대덕중앙새마을금고,1,0,0
대구제일새마을금고,1,1,1
대구원광새마을금고,1,1,1
대구개인택시조합새마을금고,1,0,1
대광새마을금고,1,1,0
대경새마을금고,1,1,1
당진서부새마을금고,1,1,1
당진새마을금고,1,1,1
당진동부새마을금고,1,1,1
당감동새마을금고,1,1,1
당감4동새마을금고,1,1,1
당감2동새마을금고,1,1,1
당감1동새마을금고,1,0,1
답십리새마을금고,1,1,1
담양새마을금고,1,1,0
달성새마을금고,1,1,1
달서새마을금고,1,1,1
단양새마을금고,1,1,1
단구새마을금고,1,1,1
다창새마을금고,1,1,1
다원새마을금고,1,1,1
다시새마을금고,1,0,0
다산새마을금고,1,1,1
다문새마을금고,1,1,1
다대동새마을금고,1,1,1
능포새마을금고,1,1,1
능동새마을금고,1,1,1
늘푸른새마을금고,1,1,1
늘푸른사상새마을금고,1,1,0
농심새마을금고,1,0,0
농소새마을금고,1,1,1
놀뫼새마을금고,1,1,1
논산새마을금고,1,0,0
녹산동새마을금고,1,0,0
녹번동새마을금고,1,1,1
녹동새마을금고,1,1,1
노형새마을금고,1,1,1
노원새마을금고,1,1,1
노산새마을금고,1,1,1
노량진수산새마을금고,1,1,1
노량진새마을금고,1,1,1
노들새마을금고,1,1,1
내율사새마을금고,1,1,1
내남새마을금고,1,1,1
납읍새마을금고,1,1,0
남한산성새마을금고,1,1,1
남포항새마을금고,1,1,1
남포새마을금고,1,0,0
남충주새마을금고,1,0,1
남천새마을금고,1,1,0
남창원새마을금고,1,1,0
남지새마을금고,1,0,0
남제주새마을금고,1,1,1
남전주새마을금고,1,1,1
남인천새마을금고,1,1,1
남원중앙새마을금고,1,1,1
남원새마을금고,1,1,1
남울산새마을금고,1,1,1
남양주중앙새마을금고,1,1,1
남양산새마을금고,1,1,1
남악새마을금고,1,1,1
남수원새마을금고,1,1,1
남서울새마을금고,1,1,1
남산동새마을금고,1,0,0
남산대신새마을금고,1,1,1
남산4동새마을금고,1,1,1
남부천새마을금고,1,1,1
남부중앙새마을금고,1,1,1
남부안새마을금고,1,1,1
남부새마을금고,1,1,1
남부산새마을금고,1,1,0
남부민1동새마을금고,1,0,0
남면새마을금고,1,1,1
남동새마을금고,1,1,1
남대전새마을금고,1,1,1
남대문새마을금고,1,1,1
남대구새마을금고,1,1,1
남김해새마을금고,1,1,1
남군산새마을금고,1,1,1
남구희망새마을금고,1,1,1
남광주새마을금고,1,0,1
남경주새마을금고,1,1,1
난향새마을금고,1,1,1
난곡새마을금고,1,1,1
낙원새마을금고,1,1,1
낙성대새마을금고,1,1,1
나주새마을금고,1,1,1
나주동부새마을금고,1,1,1
꿈드림새마을금고,1,1,1
김해중앙새마을금고,1,1,0
김해서부새마을금고,1,0,1
김포새마을금고,1,1,1
김천평화새마을금고,1,1,1
김천남부새마을금고,1,0,0
김제하나새마을금고,1,1,1
길음중앙새마을금고,1,1,1
길음3동새마을금고,1,0,0
길안새마을금고,1,0,0
기장새마을금고,1,1,0
기아새마을금고,1,1,1
기아광주새마을금고,1,1,1
금호타이어새마을금고,1,1,0
금호새마을금고,1,1,1
금천중앙새마을금고,1,1,1
금천새마을금고,1,1,1
금천남부새마을금고,1,1,1
금정중앙새마을금고,1,1,1
금정새마을금고,1,1,1
금융단지새마을금고,1,1,0
금오새마을금고,1,1,1
금암새마을금고,1,1,1
금성새마을금고,1,0,0
금성동새마을금고,1,1,1
금샘새마을금고,1,1,0
금산새마을금고,1,1,1
금사동새마을금고,1,1,0
금빛새마을금고,1,1,1
금남새마을금고,1,1,1
금강새마을금고,1,1,1
군포새마을금고,1,1,1
군장새마을금고,1,0,0
군자새마을금고,1,1,1
군산중부새마을금고,1,1,1
군산제일새마을금고,1,1,1
군산신흥새마을금고,1,0,0
국회새마을금고,1,1,1
국제시장새마을금고,1,1,1
국민새마을금고,1,1,1
구포새마을금고,1,1,1
구평동새마을금고,1,0,0
구지새마을금고,1,1,1
구일새마을금고,1,1,1
구의동새마을금고,1,1,1
구월남촌새마을금고,1,1,1
구서새마을금고,1,1,0
구산동새마을금고,1,1,1
구봉새마을금고,1,1,1
구미새마을금고,1,1,1
구미강동새마을금고,1,1,1
구리새마을금고,1,1,1
구로중앙새마을금고,1,1,1
구로새마을금고,1,1,1
구로5동새마을금고,1,1,1
구례새마을금고,1,1,1
교현새마을금고,1,1,1
교동새마을금고,1,1,1
교남동새마을금고,1,1,1
괴정3동새마을금고,1,1,0
괴정2동새마을금고,1,1,1
괴산새마을금고,1,1,1
